group,subgroup,subgroup url,case description,img url,img name,case id/cover img id,crop r1,crop r2,crop col1,crop col2,tumor type,Notes,
5.1 Benign lesions | Ultrasound Cases,5.1.5 Galactoceles and sebaceous cysts,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/galactoceles-and-sebaceous-cysts/,Sebaceous cyst with a subcutaneous cyst with internal echos in the axilla,/clients/ultrasoundcases/uploads/lbox_2879.jpg,2879,2879,4,443,3,592,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with 2 lesions in one quadrant,/clients/ultrasoundcases/uploads/lbox_48942-Afbeelding7.jpg,48942-Afbeelding7,48935-Afbeelding1,1,408,0,454,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Hyperechoic lesion with hypoechoic center that biopsy proved to be fat necrosis,/clients/ultrasoundcases/uploads/lbox_43300-Afbeelding1.jpg,43300-Afbeelding1,43299-Afbeelding1,0,374,0,457,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with 2 lesions in one quadrant,/clients/ultrasoundcases/uploads/lbox_48947-Afbeelding12.jpg,48947-Afbeelding12,48935-Afbeelding1,2,398,1,396,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Hyperechoic lesion with hypoechoic center that biopsy proved to be fat necrosis,/clients/ultrasoundcases/uploads/lbox_43302-Afbeelding3.jpg,43302-Afbeelding3,43299-Afbeelding1,0,375,2,459,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Infiltrating breast carcinoma with thoracic wall invasion,/clients/ultrasoundcases/uploads/lbox_48957-Afbeelding2.jpg,48957-Afbeelding2,48955-Afbeelding1,2,374,0,389,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multi focal breast carcinoma with multiple lesions in one quadrant,/clients/ultrasoundcases/uploads/lbox_43308-Afbeelding4.jpg,43308-Afbeelding4,43304-Afbeelding1,0,365,2,565,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Infiltrating breast carcinoma with thoracic wall invasion,/clients/ultrasoundcases/uploads/lbox_48959-Afbeelding4.jpg,48959-Afbeelding4,48955-Afbeelding1,3,374,0,388,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Infiltrating breast carcinoma with thoracic wall invasion,/clients/ultrasoundcases/uploads/lbox_48964-Afbeelding9.jpg,48964-Afbeelding9,48955-Afbeelding1,2,363,0,364,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48969-Afbeelding3.jpg,48969-Afbeelding3,48966-Afbeelding1,2,351,1,475,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48970-Afbeelding4.jpg,48970-Afbeelding4,48966-Afbeelding1,2,350,1,481,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48971-Afbeelding5.jpg,48971-Afbeelding5,48966-Afbeelding1,4,349,1,480,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48972-Afbeelding6.jpg,48972-Afbeelding6,48966-Afbeelding1,3,350,1,482,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48973-Afbeelding7.jpg,48973-Afbeelding7,48966-Afbeelding1,1,350,1,481,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48975-Afbeelding9.jpg,48975-Afbeelding9,48966-Afbeelding1,3,349,1,481,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48976-Afbeelding10.jpg,48976-Afbeelding10,48966-Afbeelding1,5,345,0,483,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48977-Afbeelding11.jpg,48977-Afbeelding11,48966-Afbeelding1,5,348,0,480,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma with skin invasion,/clients/ultrasoundcases/uploads/lbox_48978-Afbeelding12.jpg,48978-Afbeelding12,48966-Afbeelding1,6,345,1,482,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating ductal carcinoma and nipple retraction,/clients/ultrasoundcases/uploads/lbox_43752-Afbeelding1.jpg,43752-Afbeelding1,43751-Afbeelding1,0,365,1,435,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating breast carcinoma with satellite lesions along the course of a duct,/clients/ultrasoundcases/uploads/lbox_48988-Afbeelding5.jpg,48988-Afbeelding5,48983-Afbeelding1,1,395,3,444,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating breast carcinoma with satellite lesions along the course of a duct,/clients/ultrasoundcases/uploads/lbox_48989-Afbeelding6.jpg,48989-Afbeelding6,48983-Afbeelding1,2,396,0,445,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating breast carcinoma with satellite lesions along the course of a duct,/clients/ultrasoundcases/uploads/lbox_48990-Afbeelding7.jpg,48990-Afbeelding7,48983-Afbeelding1,2,399,1,445,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating breast carcinoma with satellite lesions along the course of a duct,/clients/ultrasoundcases/uploads/lbox_48991-Afbeelding8.jpg,48991-Afbeelding8,48983-Afbeelding1,2,398,1,445,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating breast carcinoma with satellite lesions along the course of a duct,/clients/ultrasoundcases/uploads/lbox_48992-Afbeelding9.jpg,48992-Afbeelding9,48983-Afbeelding1,2,382,1,460,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating breast carcinoma with satellite lesions along the course of a duct,/clients/ultrasoundcases/uploads/lbox_48993-Afbeelding10.jpg,48993-Afbeelding10,48983-Afbeelding1,1,387,1,460,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating breast carcinoma with satellite lesions along the course of a duct,/clients/ultrasoundcases/uploads/lbox_48994-Afbeelding11.jpg,48994-Afbeelding11,48983-Afbeelding1,3,384,1,460,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating breast carcinoma with satellite lesions along the course of a duct,/clients/ultrasoundcases/uploads/lbox_48995-Afbeelding12.jpg,48995-Afbeelding12,48983-Afbeelding1,1,385,1,460,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating ductal carcinoma and nipple retraction,/clients/ultrasoundcases/uploads/lbox_43753-Afbeelding2.jpg,43753-Afbeelding2,43751-Afbeelding1,0,364,1,436,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_49602-Afbeelding1.jpg,49602-Afbeelding1,49601-Afbeelding1,4,370,0,387,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_49603-Afbeelding2.jpg,49603-Afbeelding2,49601-Afbeelding1,2,375,0,389,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_49604-Afbeelding3.jpg,49604-Afbeelding3,49601-Afbeelding1,2,370,1,386,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating ductal carcinoma and nipple retraction,/clients/ultrasoundcases/uploads/lbox_43755-Afbeelding4.jpg,43755-Afbeelding4,43751-Afbeelding1,0,365,1,435,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas,/clients/ultrasoundcases/uploads/lbox_49614-Afbeelding3.jpg,49614-Afbeelding3,49611-Afbeelding1,1,348,5,549,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas,/clients/ultrasoundcases/uploads/lbox_49615-Afbeelding4.jpg,49615-Afbeelding4,49611-Afbeelding1,1,352,5,549,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas,/clients/ultrasoundcases/uploads/lbox_49617-Afbeelding6.jpg,49617-Afbeelding6,49611-Afbeelding1,6,343,3,542,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrating ductal carcinoma and nipple retraction,/clients/ultrasoundcases/uploads/lbox_43757-Afbeelding6.jpg,43757-Afbeelding6,43751-Afbeelding1,0,362,0,429,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple fibroadenomas,/clients/ultrasoundcases/uploads/lbox_49619-Afbeelding8.jpg,49619-Afbeelding8,49611-Afbeelding1,4,348,2,541,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Small lobular carcinoma with an architectural distorsion,/clients/ultrasoundcases/uploads/lbox_49625-Afbeelding1.jpg,49625-Afbeelding1,49624-Afbeelding1,2,387,0,482,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Small lobular carcinoma with an architectural distorsion,/clients/ultrasoundcases/uploads/lbox_49626-Afbeelding2.jpg,49626-Afbeelding2,49624-Afbeelding1,1,388,1,482,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.2 Breast carcinoma diagnostic criteria: Microcalcifications,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-microcalcifications/,Infiltrating ductal carcinoma with microcalcifications and axillary lymph node metastases,/clients/ultrasoundcases/uploads/lbox_44194-Afbeelding3.jpg,44194-Afbeelding3,44191-Afbeelding1,0,365,0,519,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.3 Benign cysts with mass or mass looking lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-mass-or-mass-looking-lesions/,Intracystic mass that biopsy proved to be a benign papilloma,/clients/ultrasoundcases/uploads/lbox_44864-Afbeelding5.jpg,44864-Afbeelding5,44859-Afbeelding1,0,378,0,423,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_49630-Afbeelding1.jpg,49630-Afbeelding1,49629-Afbeelding1,2,350,1,446,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_49631-Afbeelding2.jpg,49631-Afbeelding2,49629-Afbeelding1,1,352,1,448,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_49632-Afbeelding3.jpg,49632-Afbeelding3,49629-Afbeelding1,2,349,5,444,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.3 Benign cysts with mass or mass looking lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-mass-or-mass-looking-lesions/,Intracystic mass that biopsy proved to be a benign papilloma,/clients/ultrasoundcases/uploads/lbox_44865-Afbeelding6.jpg,44865-Afbeelding6,44859-Afbeelding1,0,379,2,423,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma with multiple foci in one quadrant of the breast and ductal extension,/clients/ultrasoundcases/uploads/lbox_49643-Afbeelding1.jpg,49643-Afbeelding1,49642-Afbeelding1,4,384,0,468,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma with multiple foci in one quadrant of the breast and ductal extension,/clients/ultrasoundcases/uploads/lbox_49644-Afbeelding2.jpg,49644-Afbeelding2,49642-Afbeelding1,3,391,0,471,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma with multiple foci in one quadrant of the breast and ductal extension,/clients/ultrasoundcases/uploads/lbox_49645-Afbeelding3.jpg,49645-Afbeelding3,49642-Afbeelding1,3,387,1,465,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Ductal carcinoma with an ill defined mass with architectural distortion,/clients/ultrasoundcases/uploads/lbox_44878-Afbeelding1.jpg,44878-Afbeelding1,44877-Afbeelding1,0,378,1,447,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Ductal carcinoma with an ill defined mass with architectural distortion,/clients/ultrasoundcases/uploads/lbox_44879-Afbeelding2.jpg,44879-Afbeelding2,44877-Afbeelding1,0,376,1,447,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma with multiple foci in one quadrant of the breast and ductal extension,/clients/ultrasoundcases/uploads/lbox_49648-Afbeelding6.jpg,49648-Afbeelding6,49642-Afbeelding1,2,387,1,466,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma with multiple foci in one quadrant of the breast and ductal extension,/clients/ultrasoundcases/uploads/lbox_49649-Afbeelding7.jpg,49649-Afbeelding7,49642-Afbeelding1,5,384,0,471,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma with multiple foci in one quadrant of the breast and ductal extension,/clients/ultrasoundcases/uploads/lbox_49650-Afbeelding8.jpg,49650-Afbeelding8,49642-Afbeelding1,1,388,1,461,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma with multiple foci in one quadrant of the breast and ductal extension,/clients/ultrasoundcases/uploads/lbox_49651-Afbeelding9.jpg,49651-Afbeelding9,49642-Afbeelding1,1,388,2,468,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma with multiple foci in one quadrant of the breast and ductal extension,/clients/ultrasoundcases/uploads/lbox_49652-Afbeelding10.jpg,49652-Afbeelding10,49642-Afbeelding1,1,388,2,468,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Ductal carcinoma with an ill defined mass with architectural distortion,/clients/ultrasoundcases/uploads/lbox_44880-Afbeelding3.jpg,44880-Afbeelding3,44877-Afbeelding1,0,376,0,447,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.13 Carcinoma in situ and microcalcifications,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/carcinoma-in-situ-and-microcalcifications/,Extensive DCIS with a large area of microcalcifications,/clients/ultrasoundcases/uploads/lbox_49669-Afbeelding1.jpg,49669-Afbeelding1,49668-Afbeelding1,1,388,2,468,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.13 Carcinoma in situ and microcalcifications,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/carcinoma-in-situ-and-microcalcifications/,Extensive DCIS with a large area of microcalcifications,/clients/ultrasoundcases/uploads/lbox_49670-Afbeelding2.jpg,49670-Afbeelding2,49668-Afbeelding1,3,413,4,467,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma (multiple carcinomas in one breast quadrant),/clients/ultrasoundcases/uploads/lbox_44887-Afbeelding3.jpg,44887-Afbeelding3,44884-Afbeelding1,0,353,1,411,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma (multiple carcinomas in one breast quadrant),/clients/ultrasoundcases/uploads/lbox_44888-Afbeelding4.jpg,44888-Afbeelding4,44884-Afbeelding1,0,355,1,412,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal carcinoma (multiple carcinomas in one breast quadrant),/clients/ultrasoundcases/uploads/lbox_44889-Afbeelding5.jpg,44889-Afbeelding5,44884-Afbeelding1,0,353,0,412,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.13 Carcinoma in situ and microcalcifications,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/carcinoma-in-situ-and-microcalcifications/,Extensive DCIS with a large area of microcalcifications,/clients/ultrasoundcases/uploads/lbox_49674-Afbeelding6.jpg,49674-Afbeelding6,49668-Afbeelding1,2,421,2,470,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.13 Carcinoma in situ and microcalcifications,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/carcinoma-in-situ-and-microcalcifications/,Extensive DCIS with a large area of microcalcifications,/clients/ultrasoundcases/uploads/lbox_49675-Afbeelding7.jpg,49675-Afbeelding7,49668-Afbeelding1,2,422,1,471,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.13 Carcinoma in situ and microcalcifications,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/carcinoma-in-situ-and-microcalcifications/,Extensive DCIS with a large area of microcalcifications,/clients/ultrasoundcases/uploads/lbox_49676-Afbeelding8.jpg,49676-Afbeelding8,49668-Afbeelding1,3,421,6,466,Malignant,,
